"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
800,0.09,80,9000001,-1,0,1,2,1.33063616226801,0.511911277342084,0.757261666076804,-1.03448821947329,0.802381966125227,0.56423718666246,0.703447255238236,-0.24314980755899,1.40643063276576,0.537445510989801,0.677544265422528,-1.40228907043744,1.83976672225535,0.421475171578687,0.81986695558624,-2.09907437636983,0.0458101768133158,0.0146107501908573,0.0141484578158808,0.0475914746842588,0.0594749023809557,0.0158930821161785,0.0166322061020965,0.100968406098377,0.135223268078374,0.0174025549252068,0.0185081017204034,0.221244491673549,0.361371505429193,0.0503375824215072,0.0504220281393034,0.566058337359954,0.0544060973206989,0.0154304049754895,0.0148465310679949,0.0588978127588949,0.0609242612131355,0.0163750345629223,0.0171015240227799,0.106151201056632,0.156143618893671,0.0195232029662868,0.0191224552301316,0.256460650038341,0.760768218567204,0.123488705134594,0.111232628754618,1.14534609423151
8000,0.09,80,9000001,-1,0,1,2,1.23268721237055,0.501994704069016,0.74803798121962,-0.997598933597384,0.826242502955005,0.550903079731168,0.711613897348905,-0.263183592986683,1.49382105599488,0.52391619377349,0.685748368914588,-1.4527154308761,1.37185133526804,0.477290753659691,0.769236480095602,-1.26582759285212,0.0126928186305191,0.0043406948508466,0.00439353697847246,0.0118732290062945,0.025385160579147,0.00622545466522143,0.00734398457736849,0.0482447574164495,0.0637918136635972,0.0070194364070524,0.00737805064832434,0.103756753835025,0.103709394965846,0.0146168762743801,0.0156011900343714,0.138690917551275,0.0127939038212223,0.00435192532924557,0.00440660706089592,0.0120667175234936,0.0260414942423877,0.00656486649262736,0.00771564659517042,0.0493706132663607,0.06828642691992,0.00760817931650402,0.00784159314972463,0.109141820481244,0.1134447390522,0.0171585955073139,0.0180208321628357,0.151896605746641
800,0.09,80,9000002,-1,0,1,2,1.25845937237031,0.506244695680463,0.75751507251058,-0.900960095765279,0.771272763597421,0.576821612925993,0.68649298067159,0.0785783108098499,1.22637840360524,0.554544510543558,0.673801018968416,-0.735804689549978,1.08064472512214,0.545359581550646,0.704969200573534,-0.358526221705969,0.0415262473273127,0.0143130619296971,0.0143148574824404,0.0494917692877021,0.0687567582162851,0.0186083213476956,0.0195744951411714,0.102555008687341,0.158346405729639,0.0211486788817855,0.0205329605906234,0.240699725856465,0.200744758727403,0.0383049254941907,0.039331183316035,0.367417075846101,0.0431908274750322,0.014499388563802,0.0144341534891561,0.0537580321127783,0.124884960624951,0.0393266033886192,0.0397956880426834,0.151772683680825,0.463886159587332,0.0585136353603063,0.0558816057469002,0.52640487789139,0.832911886867203,0.149136310404211,0.145517509326229,0.734862434653862
8000,0.09,80,9000002,-1,0,1,2,1.2561196348237,0.500783982077397,0.75423528937732,-1.00845959192952,0.839079210826442,0.549574112434166,0.716640481667668,-0.184767738106761,1.45898961731727,0.526110552198311,0.696635684298978,-1.22273480757117,1.34223510391516,0.483916215219439,0.770472477739219,-1.09402636620357,0.0126604229948517,0.00442194086518812,0.00433893250445396,0.0113358108014115,0.0257441720545704,0.00562371645094767,0.00583456149635457,0.0343864116415167,0.0595059522180635,0.00597941105493463,0.0064720048971521,0.0711308947834957,0.0735758401926081,0.00980439593576451,0.0107769687865646,0.0960742446015159,0.0127009016903803,0.00442548377917258,0.0043423962490766,0.0114211944643287,0.0259038990950172,0.00569275475867698,0.00591309675725257,0.0346815300231475,0.0605194378991936,0.00612101500103903,0.00656489303273292,0.0726990678268676,0.0758492164577785,0.01043741737619,0.0113132920805515,0.0999598317598749
800,0.09,80,9000003,-1,0,1,2,1.26832764298894,0.511865539458599,0.752523808416102,-0.979365531679613,0.717887499823603,0.561126556144974,0.714736668973256,-0.219085406673495,1.22892178062982,0.529677817899187,0.685242214122934,-1.32971463088013,0.875739241380942,0.508678573176821,0.758651373808383,-1.11812269363478,0.0334937715084042,0.0141752290518299,0.0136595035070948,0.0286111253810397,0.0608595715535931,0.0168663137416918,0.0205639056625069,0.135485800581231,0.142784818199356,0.0194866496494238,0.0205180313190719,0.320937155163765,0.247848882141181,0.0276322369304748,0.0356995211520189,0.202300379957973,0.0355551561907721,0.0142788615717562,0.0137927584023251,0.0306822225164358,0.0677952843379261,0.0211139031796536,0.0261100374817462,0.155634492259096,0.198185797170235,0.0280105733830519,0.0267275470052695,0.411683811506816,0.281929718507394,0.0340674312442345,0.04168117811436,0.24038855693903
8000,0.09,80,9000003,-1,0,1,2,1.23877471513359,0.504886440553766,0.74937267586289,-0.99454711433091,0.80029866053712,0.560010919882681,0.701434011484814,-0.158160119669148,1.34960223583823,0.535995718440428,0.681507710655186,-1.13315325807255,1.36213593547196,0.492941240949446,0.753801452650916,-1.12900246520811,0.0132247176351364,0.00444198618297528,0.00444654988380203,0.0135564602284151,0.0266665377791501,0.00575756684514311,0.00616023502642035,0.0400195891957209,0.0589823923370114,0.00606259818796462,0.00649072669762238,0.0802762891518835,0.100992766444339,0.013863291193631,0.0146752767921584,0.152958417023849,0.0133038662994752,0.0044492042269371,0.00445324997175165,0.0137030840539003,0.0268921788259139,0.00585822032283354,0.00627073740905826,0.0404624198093855,0.0601458203937809,0.00621763723922365,0.00658126872913744,0.0820478715857508,0.113383882618892,0.0165053979877154,0.0170474691469331,0.167101507899903
800,0.09,80,9000004,-1,0,1,2,1.23319422509936,0.51160186256049,0.766927177192636,-1.02108213250567,0.759508660630414,0.568878555560521,0.732174469265569,-0.235749194182803,1.41382813995411,0.531797844284117,0.7079462797806,-1.39473539144022,1.92213837706755,0.452255984648453,0.844414831971462,-1.38014625027609,0.0445275159465154,0.0144963787569053,0.0139471695105948,0.0303146702371146,0.0843468323120113,0.018405774370969,0.0203921872850114,0.125080567160131,0.183600655842727,0.0197627997043732,0.0222429025970033,0.255801178257323,0.468621534414272,0.0392319999421169,0.0447710259671544,0.370567195063735,0.048129642597828,0.0146696361042515,0.0141383389665294,0.0330541923414585,0.141529327783733,0.0297481736662597,0.0308264124995887,0.147856873519566,0.498922432026148,0.040221950210437,0.0436611912183814,0.430374708506027,1.5948739691335,0.155202957215217,0.159755929244128,0.902692118646067
8000,0.09,80,9000004,-1,0,1,2,1.27384819674735,0.498154474976868,0.745659991176607,-1.00738035603422,0.843103159064555,0.559448805657296,0.699526884075009,-0.137902464456596,1.43459067264329,0.538459148510857,0.680068838950431,-1.12162174710704,1.35581135434972,0.499246602225539,0.747251585039337,-1.06371920876475,0.0120606941168182,0.00442007825947013,0.00442067867865844,0.0145900431339633,0.0322953935761102,0.00618667341861565,0.0062623706941345,0.0392813875982034,0.0706493523937886,0.00633654814833877,0.00671903406745785,0.0798958122368705,0.0999779956199639,0.0129428022250965,0.0134221152171308,0.145319554571254,0.012123119848192,0.00442699003513309,0.00442652827842324,0.0147372010779683,0.03250677125395,0.0062934302428812,0.00638998487576704,0.0398139189895464,0.0716384983086854,0.00649050222599388,0.00680909756452291,0.0817794819078992,0.105757356044125,0.0144221551109592,0.0148241828329587,0.154618956451678
800,0.09,80,9000005,-1,0,1,2,1.25447947753088,0.48235479700618,0.746188843820556,-1.0800375095657,0.684949158265291,0.54804458315594,0.68040345697777,-0.104209969419772,1.13745525815788,0.520163247664792,0.666550969779744,-0.935017569407333,0.927331443366242,0.484511186916054,0.738892083430446,-1.04495389469822,0.0345156572644854,0.014230192024117,0.013242708001641,0.0359614243024493,0.0581479953144272,0.0172662227691411,0.016610147632243,0.082193992260551,0.123650224232607,0.0180166240931581,0.0184358840128513,0.157913310624061,0.116806520834064,0.0229454129413746,0.0285621435863091,0.213455877514506,0.0355002812445941,0.0143222106650719,0.0133200934159858,0.0378846597417147,0.0606197113839936,0.0180288306594834,0.0172596706166118,0.0856443018691996,0.134279926615101,0.0192552137986319,0.0191342452410469,0.174425400502343,0.127994556195795,0.0253880469684275,0.0297844468467163,0.237761957977111
8000,0.09,80,9000005,-1,0,1,2,1.24424415056406,0.498147271562828,0.748255774274346,-1.01546417975865,0.783666322825379,0.556716859186176,0.700902352510899,-0.158203243157742,1.308573345301,0.53379868743276,0.678843178616636,-1.12598046793644,1.24027064908086,0.493375058001686,0.76414066207618,-1.07804039498144,0.0125160844791545,0.00439143104841544,0.00436567378711757,0.0125911518840036,0.026764382755543,0.00610834185747322,0.00690985864801617,0.041337191064556,0.0611438919945445,0.00660269044363989,0.00735135578972511,0.0859067276976194,0.0999969040136179,0.0154720439057796,0.0188992918185678,0.162224887715126,0.0125688870825857,0.00439644084585274,0.00437047575362712,0.0126968790221796,0.0272045770126083,0.0063351546251362,0.00717983253063121,0.0420803934432729,0.0637766586646838,0.00698647853284224,0.00767210109847849,0.0893492400824413,0.113611062510266,0.0188447397896789,0.0224629371707498,0.179623828767656
